budget,genres,popularity,revenue,runtime,title,vote_average,cast
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",18.422327,56298474,123.0,Frida,7.3,"['Salma Hayek', 'Alfred Molina', 'Mía Maestro']"
12000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",8.410688,32726956,93.0,Katy Perry: Part of Me,6.5,"['Katy Perry', 'Russell Brand', 'Shannon Woodward']"
12000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",74.358971,307166834,125.0,The Fault in Our Stars,7.6,"['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",18.422008,22921898,121.0,Rounders,6.9,"['Matt Damon', 'John Turturro', 'Gretchen Mol']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",15.896312,25434291,102.0,Top Five,6.3,"['Chris Rock', 'Rosario Dawson', 'J.B. Smoove']"
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",8.61659,54000000,102.0,Prophecy,5.4,"['Talia Shire', 'Robert Foxworth', 'Armand Assante']"
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",6.044161,21133087,99.0,Stir of Echoes,6.5,"['Kevin Bacon', 'Kathryn Erbe', 'Illeana Douglas']"
12000000,"[{""id"": 18, ""name"": ""Drama""}]",29.019504,100129872,98.0,Philomena,7.4,"['Judi Dench', 'Steve Coogan', 'Sophie Kennedy Clark']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",6.2464,0,118.0,The Upside of Anger,6.4,"['Joan Allen', 'Kevin Costner', 'Erika Christensen']"
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",5.315213,0,125.0,The Boys from Brazil,6.6,"['Gregory Peck', 'Laurence Olivier', 'James Mason']"
12000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",16.931846,23006849,104.0,Aquamarine,5.8,"['Emma Roberts', ""Joanna 'JoJo' Levesque"", 'Sara Paxton']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",64.610671,85512300,109.0,Paper Towns,6.1,"['Nat Wolff', 'Cara Delevingne', 'Justice Smith']"
0,"[{""id"": 35, ""name"": ""Comedy""}]",4.480167,51,86.0,My Baby's Daddy,4.3,"['Eddie Griffin', 'Anthony Anderson', 'Michael Imperioli']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",29.223881,17654912,115.0,Nebraska,7.4,"['Bruce Dern', 'Will Forte', 'Bob Odenkirk']"
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",7.710797,0,92.0,Tales from the Crypt: Demon Knight,6.7,"['Billy Zane', 'William Sadler', 'Jada Pinkett Smith']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1.081822,17292381,86.0,Max Keeble's Big Move,5.4,"['Alex D. Linz', 'Zena Grey', 'Nora Dunn']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",16.183746,22939027,94.0,Young Adult,5.6,"['Charlize Theron', 'Patton Oswalt', 'Patrick Wilson']"
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",47.992817,42931041,88.0,Crank,6.6,"['Jason Statham', 'Amy Smart', 'Jose Pablo Cantillo']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1.20245,13960203,93.0,Def Jam's How to Be a Player,5.3,"['Bill Bellamy', 'Lark Voorhies', 'Bernie Mac']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.700792,12902790,100.0,Living Out Loud,5.3,"['Holly Hunter', 'Danny DeVito', 'Queen Latifah']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10.409253,21520719,100.0,Just Wright,6.1,"['Queen Latifah', 'Common', 'Paula Patton']"
0,"[{""id"": 18, ""name"": ""Drama""}]",14.345428,0,113.0,Rachel Getting Married,6.1,"['Anne Hathaway', 'Rosemarie DeWitt', 'Sebastian Stan']"
12000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",6.803763,0,122.0,The Postman Always Rings Twice,6.4,"['Jack Nicholson', 'Jessica Lange', 'John Colicos']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",19.944479,31466789,101.0,Girl with a Pearl Earring,6.4,"['Scarlett Johansson', 'Colin Firth', 'Cillian Murphy']"
14000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}]",26.967494,85000000,149.0,Das Boot,7.9,"['Jürgen Prochnow', 'Herbert Grönemeyer', 'Klaus Wennemann']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}]",3.444542,0,93.0,Sorority Boys,4.6,"['Barry Watson', 'Michael Rosenbaum', 'Harland Williams']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",74.817641,87100449,123.0,About Time,7.8,"['Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy']"
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",21.064082,92863945,119.0,House of Flying Daggers,7.1,"['Takeshi Kaneshiro', 'Andy Lau', 'Zhang Ziyi']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",16.40512,35485056,100.0,Arbitrage,6.1,"['Richard Gere', 'Susan Sarandon', 'Tim Roth']"
12000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",32.940597,32248241,106.0,Project Almanac,6.4,"['Jonny Weston', 'Virginia Gardner', ""Sofia Black-D'Elia""]"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]",13.427427,0,109.0,Cadillac Records,6.9,"['Adrien Brody', 'Jeffrey Wright', 'Beyoncé Knowles']"
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",5.359381,0,81.0,Screwed,4.9,"['Norm Macdonald', 'Dave Chappelle', 'Danny DeVito']"
8000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",8.708229,6739141,95.0,Fortress,5.7,"['Christopher Lambert', 'Kurtwood Smith', 'Loryn Locklin']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",4.330428,5542025,86.0,For Your Consideration,5.9,"[""Catherine O'Hara"", 'Harry Shearer', 'Parker Posey']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",7.594593,0,113.0,Celebrity,6.0,"['Kenneth Branagh', 'Judy Davis', 'Joe Mantegna']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",4.770195,6754898,116.0,Running with Scissors,5.8,"['Annette Bening', 'Brian Cox', 'Joseph Cross']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1.623338,4922166,90.0,From Justin to Kelly,3.0,"['Kelly Clarkson', 'Justin Guarini ', 'Brandon Henschel']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}]",2.993939,4939939,108.0,Girl 6,5.7,"['Theresa Randle', 'Isaiah Washington', 'Spike Lee']"
12000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10.536092,23,119.0,In the Cut,4.6,"['Meg Ryan', 'Mark Ruffalo', 'Jennifer Jason Leigh']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8.290636,3148182,110.0,Two Lovers,6.6,"['Joaquin Phoenix', 'Gwyneth Paltrow', 'Isabella Rossellini']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",3.603842,0,109.0,Last Orders,6.0,"['Michael Caine', 'Tom Courtenay', 'David Hemmings']"
11000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",27.65527,88489643,119.0,The Host,6.7,"['Song Kang-ho', 'Park Hae-il', 'Bae Doona']"
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1.379643,0,100.0,The Pursuit of D.B. Cooper,6.8,"['Robert Duvall', 'Treat Williams', 'Kathryn Harrold']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",9.164386,0,100.0,Ravenous,6.9,"['Guy Pearce', 'Robert Carlyle', 'David Arquette']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9.779444,0,97.0,Charlie Bartlett,6.5,"['Anton Yelchin', 'Robert Downey Jr.', 'Hope Davis']"
12400000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",32.523573,8371085,142.0,The Great Beauty,7.3,"['Toni Servillo', 'Carlo Verdone', 'Sabrina Ferilli']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2.24888,0,104.0,The Dangerous Lives of Altar Boys,6.4,"['Emile Hirsch', 'Kieran Culkin', 'Jodie Foster']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",27.322212,12077441,99.0,Stoker,6.5,"['Mia Wasikowska', 'Nicole Kidman', 'Matthew Goode']"
12000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",12.664787,19271312,129.0,2046,6.9,"['Tony Leung Chiu-Wai', 'Zhang Ziyi', 'Faye Wong']"
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.004432,0,90.0,Married Life,6.1,"['Chris Cooper', 'Pierce Brosnan', 'Patricia Clarkson']"
12000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",4.795244,0,100.0,Duma,6.9,"['Alex Michaeletos', 'Campbell Scott', 'Mary Makhatho']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",5.841285,1644755,111.0,Ondine,6.5,"['Colin Farrell', 'Alicja Bachleda-Curuś', 'Dervla Kirwan']"
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",5.327714,15250000,114.0,Brother,6.8,"['Takeshi Kitano', 'Omar Epps', 'Claude Maki']"
1200000,"[{""id"": 35, ""name"": ""Comedy""}]",3.582733,0,86.0,Welcome to Collinwood,6.2,"['William H. Macy', 'Isaiah Washington', 'Sam Rockwell']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2.678715,0,107.0,Critical Care,6.1,"['James Spader', 'Kyra Sedgwick', 'Helen Mirren']"
8000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",9.728143,0,90.0,The Life Before Her Eyes,6.1,"['Uma Thurman', 'Evan Rachel Wood', 'Eva Amurri Martino']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2.303865,0,103.0,Darling Companion,5.3,"['Diane Keaton', 'Kevin Kline', 'Sam Shepard']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11.237374,0,120.0,Trade,6.8,"['Kevin Kline', 'Cesar Ramos', 'Paulina Gaitán']"
0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",1.906807,0,140.0,Fateless,6.5,"['Marcell Nagy', 'Béla Dóra', 'Bálint Péntek']"
12000000,"[{""id"": 35, ""name"": ""Comedy""}]",2.695896,0,110.0,Breakfast of Champions,5.2,"['Bruce Willis', 'Albert Finney', 'Nick Nolte']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1.416796,0,95.0,"A Woman, a Gun and a Noodle Shop",4.8,"['Sun Honglei', 'Xiao Shen Yang', 'Yan Ni']"
7500000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",11.636883,0,95.0,Cypher,6.7,"['Jeremy Northam', 'Lucy Liu', 'Nigel Bennett']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",4.793348,10652498,132.0,City of Life and Death,7.6,"['Liu Ye', 'Gao Yuanyuan', 'Hideo Nakaizumi']"
19000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",0.738652,2570000,89.0,Legend of a Rabbit,3.0,"['Jon Heder', 'Tom Arnold', 'Michael Clarke Duncan']"
12000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",5.158067,11212294,131.0,Space Battleship Yamato,6.3,"['Hiroyuki Ikeuchi', 'Takuya Kimura', 'Meisa Kuroki']"
20000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",5.727602,17479,113.0,5 Days of War,5.8,"['Rupert Friend', 'Val Kilmer', 'Andy García']"
12000000,"[{""id"": 27, ""name"": ""Horror""}]",25.496926,0,99.0,Triangle,6.9,"['Melissa George', 'Liam Hemsworth', 'Emma Lung']"
1200000,"[{""id"": 18, ""name"": ""Drama""}]",0.489271,0,111.0,10 Days in a Madhouse,4.3,"['Caroline Barry', 'Christopher Lambert', 'Kelly LeBrock']"
12000000,"[{""id"": 18, ""name"": ""Drama""}]",11.150261,101332962,99.0,Heaven is for Real,6.0,"['Greg Kinnear', 'Kelly Reilly', 'Connor Corum']"
10000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",53.595686,83557872,103.0,Snatch,7.7,"['Jason Statham', 'Brad Pitt', 'Vinnie Jones']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.186234,0,89.0,Dancin' It's On,4.3,"['Witney Carson', 'Chehon Wespi-Tschopp', 'Gary Daniels']"
11500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",20.747994,57469467,103.0,Pet Sematary,6.4,"['Dale Midkiff', 'Fred Gwynne', 'Denise Crosby']"
0,"[{""id"": 18, ""name"": ""Drama""}]",2.930853,0,134.0,Madadayo,7.5,"['Tatsuo Matsumura', 'Kyôko Kagawa', 'Hisashi Igawa']"
11500000,"[{""id"": 18, ""name"": ""Drama""}]",4.75919,0,101.0,The Cry of the Owl,5.5,"['Paddy Considine', 'Julia Stiles', 'Caroline Dhavernas']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",0.753362,0,130.0,A Tale of Three Cities,6.3,"['Lau Ching-Wan', 'Tang Wei', 'Qin Hailu']"
11000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",45.072136,153083102,106.0,Gremlins,6.9,"['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton']"
11000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",126.393695,775398007,121.0,Star Wars,8.1,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']"
11500000,"[{""id"": 35, ""name"": ""Comedy""}]",56.805781,94073028,102.0,Dirty Grandpa,5.7,"['Zac Efron', 'Robert De Niro', 'Julianne Hough']"
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",12.854853,111858363,197.0,Doctor Zhivago,7.4,"['Omar Sharif', 'Julie Christie', 'Geraldine Chaplin']"
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",14.637357,0,112.0,Trash,7.1,"['Rickson Tevez', 'Eduardo Luis', 'Gabriel Weinstein']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",21.801188,0,116.0,High School Musical 3: Senior Year,6.2,"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale']"
25000000,"[{""id"": 18, ""name"": ""Drama""}]",31.019381,93617009,116.0,The Fighter,7.2,"['Mark Wahlberg', 'Christian Bale', 'Amy Adams']"
11000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",11.227087,72778712,95.0,Jackass Number Two,6.4,"['Johnny Knoxville', 'Bam Margera', 'Steve-O']"
11000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",19.231507,64088552,120.0,My Cousin Vinny,7.3,"['Joe Pesci', 'Ralph Macchio', 'Marisa Tomei']"
11000000,"[{""id"": 18, ""name"": ""Drama""}]",31.162838,78874843,106.0,If I Stay,7.3,"['Chloë Grace Moretz', 'Jamie Blackley', 'Liana Liberato']"
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",3.94487,0,96.0,Drive Hard,3.9,"['Thomas Jane', 'John Cusack', 'Zoe Ventoura']"
11000000,"[{""id"": 35, ""name"": ""Comedy""}]",7.559192,49797148,107.0,Major League,6.6,"['Tom Berenger', 'Charlie Sheen', 'Corbin Bernsen']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",7.377587,0,101.0,St. Trinian's,5.6,"['Talulah Riley', 'Rupert Everett', 'Gemma Arterton']"
13000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",38.018085,97837138,81.0,Phone Booth,6.7,"['Colin Farrell', 'Kiefer Sutherland', 'Forest Whitaker']"
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",33.283554,41227069,101.0,A Walk to Remember,7.5,"['Mandy Moore', 'Shane West', 'Peter Coyote']"
11000000,"[{""id"": 18, ""name"": ""Drama""}]",15.864928,39363635,122.0,Dead Man Walking,7.3,"['Susan Sarandon', 'Sean Penn', 'Robert Prosky']"
10500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",23.449703,75902208,97.0,Cruel Intentions,6.6,"['Sarah Michelle Gellar', 'Ryan Phillippe', 'Reese Witherspoon']"
11000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",31.900899,68233629,90.0,Saw VI,6.0,"['Tobin Bell', 'Costas Mandylor', 'Betsy Russell']"
11000000,"[{""id"": 35, ""name"": ""Comedy""}]",14.282314,31672907,92.0,History of the World: Part I,6.5,"['Mel Brooks', 'Dom DeLuise', 'Madeline Kahn']"
11000000,"[{""id"": 12, ""name"": ""Adventure""}]",7.645979,38105395,114.0,The Secret Life of Bees,7.4,"['Dakota Fanning', 'Queen Latifah', 'Jennifer Hudson']"
11000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",3.495758,23978402,86.0,Corky Romano,4.1,"['Chris Kattan', 'Vinessa Shaw', 'Peter Falk']"
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",7.558959,37170057,91.0,Raising Cain,5.9,"['John Lithgow', 'Lolita Davidovich', 'Steven Bauer']"
11,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",3.375208,11,145.0,F.I.S.T.,6.4,"['Sylvester Stallone', 'Rod Steiger', 'Peter Boyle']"
12000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",4.234269,4884663,100.0,Invaders from Mars,5.5,"['Karen Black', 'Hunter Carson', 'Timothy Bottoms']"
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",39.337949,62076141,111.0,Brooklyn,7.2,"['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen']"
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",29.543331,20000000,184.0,Barry Lyndon,7.7,"[""Ryan O'Neal"", 'Marisa Berenson', 'Hardy Krüger']"
24000000,"[{""id"": 35, ""name"": ""Comedy""}]",4.12064,14782676,89.0,Out Cold,5.8,"['Jason London', 'Lee Majors', 'Zach Galifianakis']"
24000000,"[{""id"": 35, ""name"": ""Comedy""}]",2.259537,13700000,84.0,The Ladies Man,5.7,"['Tim Meadows', 'Karyn Parsons', 'Billy Dee Williams']"
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",7.722021,59520298,98.0,Quartet,6.3,"['Maggie Smith', 'Tom Courtenay', 'Billy Connolly']"
11000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",7.063053,23430766,95.0,Tomcats,4.9,"[""Jerry O'Connell"", 'Shannon Elizabeth', 'Jake Busey']"
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",16.003958,13110448,100.0,Frailty,7.0,"['Bill Paxton', 'Matthew McConaughey', 'Powers Boothe']"
11000000,"[{""id"": 18, ""name"": ""Drama""}]",21.204929,61619773,120.0,Woman in Gold,7.3,"['Helen Mirren', 'Ryan Reynolds', 'Tatiana Maslany']"
0,"[{""id"": 18, ""name"": ""Drama""}]",6.799314,0,118.0,Kinsey,6.6,"['Liam Neeson', 'Laura Linney', ""Chris O'Donnell""]"
11000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",33.758281,0,81.0,Army of Darkness,7.3,"['Bruce Campbell', 'Embeth Davidtz', 'Marcus Gilbert']"
14000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9.371811,6413915,86.0,Slackers,5.4,"['Jason Segel', 'Devon Sawa', 'Jason Schwartzman']"
11000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",33.282794,30000000,118.0,What's Eating Gilbert Grape,7.5,"['Johnny Depp', 'Leonardo DiCaprio', 'Juliette Lewis']"
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",3.208172,4069090,125.0,The Visual Bible: The Gospel of John,8.2,"['Christopher Plummer', 'Henry Ian Cusick', 'Stuart Bunce']"
11000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",4.131918,0,125.0,Vera Drake,6.8,"['Imelda Staunton', 'Sally Hawkins', 'Richard Graham']"
